cod_municipio_ibge,NO_MUNICIPIO_RESIDENCIA,UF,mean_grades_group_cities
3514957,Embaúba,SP,538.2375
3515004,Embu das Artes,SP,505.5761254719721
3515103,Embu-Guaçu,SP,502.7084354382658
3515129,Emilianópolis,SP,481.8489583333333
3515152,Engenheiro Coelho,SP,523.7380461165048
3515186,Espírito Santo do Pinhal,SP,544.6827505827506
3515194,Espírito Santo do Turvo,SP,525.1337837837838
3515202,Estrela d'Oeste,SP,530.6060897435898
3515301,Estrela do Norte,SP,483.54609375
3515350,Euclides da Cunha Paulista,SP,482.38089171974525
3515400,Fartura,SP,528.2711267605633
3515509,Fernandópolis,SP,530.722311827957
3515608,Fernando Prestes,SP,526.3305970149254
3515657,Fernão,SP,526.0222222222222
3515707,Ferraz de Vasconcelos,SP,504.52118701770314
3515806,Flora Rica,SP,461.5176470588235
3515905,Floreal,SP,517.3585227272728
3516002,Flórida Paulista,SP,524.6722222222222
3516101,Florínea,SP,499.5095588235294
3516200,Franca,SP,535.9114836165048
3516309,Francisco Morato,SP,497.00112028301885
3516408,Franco da Rocha,SP,503.2194396051103
3516507,Gabriel Monteiro,SP,527.889375
3516606,Gália,SP,511.128
3516705,Garça,SP,521.8447520661157
3516804,Gastão Vidigal,SP,488.08520408163264
3516853,Gavião Peixoto,SP,497.3589285714286
3516903,General Salgado,SP,512.1185294117647
3517000,Getulina,SP,499.8831168831169
3517109,Glicério,SP,511.36
3517208,Guaiçara,SP,493.9505747126437
3517307,Guaimbê,SP,482.26762820512823
3517406,Guaíra,SP,522.1264856557377
3517505,Guapiaçu,SP,535.4616573033708
3517604,Guapiara,SP,500.70013812154696
3517703,Guará,SP,514.7639792899408
3517802,Guaraçaí,SP,515.9302884615385
3517901,Guaraci,SP,513.5895061728395
3518008,Guarani d'Oeste,SP,501.3
3518107,Guarantã,SP,498.07730263157896
3518206,Guararapes,SP,527.0719186046512
3518305,Guararema,SP,511.37372572815536
3518404,Guaratinguetá,SP,554.10699513382
3518503,Guareí,SP,506.5615168539326
3518602,Guariba,SP,509.5485091743119
3518701,Guarujá,SP,509.02400371496117
3518800,Guarulhos,SP,519.3434527547817
3518859,Guatapará,SP,506.3529850746269
3518909,Guzolândia,SP,509.48148148148147
3519006,Herculândia,SP,523.26625
3519055,Holambra,SP,537.8770531400966
3519071,Hortolândia,SP,516.25190120247
3519105,Iacanga,SP,511.57459016393443
3519204,Iacri,SP,519.9662698412699
3519253,Iaras,SP,503.91184210526313
3519303,Ibaté,SP,516.2572393822394
3519402,Ibirá,SP,538.4802631578948
3519501,Ibirarema,SP,509.7204545454545
3519600,Ibitinga,SP,532.1218309859155
3519709,Ibiúna,SP,518.8049008810573
3519808,Icém,SP,513.2123626373626
3519907,Iepê,SP,500.28508771929825
3520004,Igaraçu do Tietê,SP,516.0913
3520103,Igarapava,SP,519.7325842696629
3520202,Igaratá,SP,512.5024193548387
3520301,Iguape,SP,506.77916666666664
3520400,Ilhabela,SP,519.9568965517242
3520426,Ilha Comprida,SP,519.0614130434783
3520442,Ilha Solteira,SP,537.5671812749003
3520509,Indaiatuba,SP,541.5952484672475
3520608,Indiana,SP,494.59423076923076
3520707,Indiaporã,SP,524.3598214285714
3520806,Inúbia Paulista,SP,526.2329545454545
3520905,Ipaussu,SP,512.004794520548
3521002,Iperó,SP,513.0638755980862
3521101,Ipeúna,SP,518.0961267605634
3521150,Ipiguá,SP,518.2842857142857
3521200,Iporanga,SP,483.5853448275862
3521309,Ipuã,SP,509.0175223214286
3521408,Iracemápolis,SP,527.3777542372882
3521507,Irapuã,SP,512.5217391304348
3521606,Irapuru,SP,520.5995833333334
3521705,Itaberá,SP,507.81165048543687
3521804,Itaí,SP,523.2283720930233
3521903,Itajobi,SP,531.6101666666667
3522000,Itaju,SP,509.5096590909091
3522109,Itanhaém,SP,510.1522391304348
3522158,Itaoca,SP,508.3030303030303
3522208,Itapecerica da Serra,SP,511.15099915860327
3522307,Itapetininga,SP,530.4247700797057
3522406,Itapeva,SP,519.9660413476263
3522505,Itapevi,SP,500.99118043844857
3522604,Itapira,SP,540.5977631578947
3522653,Itapirapuã Paulista,SP,507.3356060606061
3522703,Itápolis,SP,532.492193877551
3522802,Itaporanga,SP,511.7306712962963
3522901,Itapuí,SP,536.4252136752136
3523008,Itapura,SP,507.13443396226415
3523107,Itaquaquecetuba,SP,498.4057501183152
3523206,Itararé,SP,518.1835648148148
3523305,Itariri,SP,505.3433712121212
3523404,Itatiba,SP,541.2761418685121
3523503,Itatinga,SP,534.1681481481481
3523602,Itirapina,SP,529.1561363636364
3523701,Itirapuã,SP,498.6065217391304
3523800,Itobi,SP,516.3518656716418
3523909,Itu,SP,534.2129373848987
3524006,Itupeva,SP,532.0852201257861
3524105,Ituverava,SP,521.791
3524204,Jaborandi,SP,508.7220149253731
3524303,Jaboticabal,SP,536.749109470026
3524402,Jacareí,SP,532.6994667051023
3524501,Jaci,SP,522.3375
3524600,Jacupiranga,SP,518.0894642857143
3524709,Jaguariúna,SP,535.720705882353
3524808,Jales,SP,538.5386477462438
3524907,Jambeiro,SP,507.26690140845074
3525003,Jandira,SP,513.3157608695652
3525102,Jardinópolis,SP,523.9373949579832
3525201,Jarinu,SP,524.2283393501805
3525300,Jaú,SP,545.4959281961471
3525409,Jeriquara,SP,491.2546875
3525508,Joanópolis,SP,516.5485887096775
3525607,João Ramalho,SP,508.2214285714286
3525706,José Bonifácio,SP,528.3169729206963
3525805,Júlio Mesquita,SP,492.29150943396223
3525854,Jumirim,SP,522.0408333333334
3525904,Jundiaí,SP,553.1231876724931
3526001,Junqueirópolis,SP,538.1970852017937
3526100,Juquiá,SP,506.93904761904764
3526209,Juquitiba,SP,497.87955607476636
3526308,Lagoinha,SP,509.08694029850744
3526407,Laranjal Paulista,SP,518.2111013986014
3526506,Lavínia,SP,526.9811475409836
3526605,Lavrinhas,SP,551.689
3526704,Leme,SP,540.8498439450686
3526803,Lençóis Paulista,SP,534.6865997229917
3526902,Limeira,SP,542.8821882054176
3527009,Lindóia,SP,540.0411184210526
3527108,Lins,SP,525.8064229249012
3527207,Lorena,SP,535.652938247012
3527256,Lourdes,SP,517.9
3527306,Louveira,SP,533.8656941649899
3527405,Lucélia,SP,525.2402173913043
3527504,Lucianópolis,SP,493.69166666666666
3527603,Luís Antônio,SP,514.5191823899371
3527702,Luiziânia,SP,514.2382352941177
3527801,Lupércio,SP,499.3
3527900,Lutécia,SP,514.7730769230769
3528007,Macatuba,SP,532.0536684782609
3528106,Macaubal,SP,506.99493670886073
3528205,Macedônia,SP,536.5767045454545
3528304,Magda,SP,518.8628205128206
3528403,Mairinque,SP,522.2647435897436
3528502,Mairiporã,SP,527.7061919504644
3528601,Manduri,SP,532.0210106382979
3528700,Marabá Paulista,SP,481.2684782608696
3528809,Maracaí,SP,520.2321428571429
3528858,Marapoama,SP,511.65972222222223
3528908,Mariápolis,SP,527.315
3529005,Marília,SP,534.4237942570393
3529104,Marinópolis,SP,520.8166666666666
3529203,Martinópolis,SP,512.7385964912281
3529302,Matão,SP,541.142325
3529401,Mauá,SP,516.8231764049125
3529500,Mendonça,SP,521.0528846153846
3529609,Meridiano,SP,534.4264423076924
3529658,Mesópolis,SP,502.15526315789475
3529708,Miguelópolis,SP,493.0351883561644
3529807,Mineiros do Tietê,SP,535.7575431034483
3529906,Miracatu,SP,497.8004975124378
3530003,Mira Estrela,SP,502.68709677419355
3530102,Mirandópolis,SP,517.6002801120449
3530201,Mirante do Paranapanema,SP,495.166061452514
3530300,Mirassol,SP,543.496653543307
3530409,Mirassolândia,SP,519.6038461538461
3530508,Mococa,SP,538.3423951048951
3530607,Mogi das Cruzes,SP,527.728375926206
3530706,Mogi Guaçu,SP,545.9451440177253
3530805,Mogi Mirim,SP,546.9929057591623
3530904,Mombuca,SP,505.2416666666667
3531001,Monções,SP,466.78333333333336
3531100,Mongaguá,SP,506.8415064102564
3531209,Monte Alegre do Sul,SP,527.2573863636363
3531308,Monte Alto,SP,539.7027070063695
3531407,Monte Aprazível,SP,517.8654069767442
3531506,Monte Azul Paulista,SP,531.3251396648045
3531605,Monte Castelo,SP,521.4222222222222
3531704,Monteiro Lobato,SP,529.2785714285715
3531803,Monte Mor,SP,511.48920676202863
3531902,Morro Agudo,SP,507.3585975609756
3532009,Morungaba,SP,519.785141509434
3532058,Motuca,SP,528.6454545454545
3532108,Murutinga do Sul,SP,515.5334821428571
3532157,Nantes,SP,481.47864583333336
3532207,Narandiba,SP,482.0514705882353
3532306,Natividade da Serra,SP,489.8170731707317
3532405,Nazaré Paulista,SP,498.30115894039733
3532504,Neves Paulista,SP,512.1820422535211
3532603,Nhandeara,SP,524.4045238095238
3532702,Nipoã,SP,488.1979166666667
3532801,Nova Aliança,SP,534.4656862745098
3532827,Nova Campina,SP,495.75657894736844
3532843,Nova Canaã Paulista,SP,455.45
3532868,Nova Castilho,SP,483.945
3532900,Nova Europa,SP,505.03763157894736
3533007,Nova Granada,SP,522.096408839779
3533106,Nova Guataporanga,SP,534.5966666666667
3533205,Nova Independência,SP,496.9075581395349
3533254,Novais,SP,509.790625
3533304,Nova Luzitânia,SP,506.58125
3533403,Nova Odessa,SP,536.6365605095541
3533502,Novo Horizonte,SP,529.2531893004116
3533601,Nuporanga,SP,539.485
3533700,Ocauçu,SP,504.7392857142857
3533809,Óleo,SP,509.73939393939395
3533908,Olímpia,SP,536.1011180679785
3534005,Onda Verde,SP,517.9664893617021
3534104,Oriente,SP,540.4861538461538
3534203,Orindiúva,SP,510.3026119402985
3534302,Orlândia,SP,527.6100626118068
3534401,Osasco,SP,522.300656167979
3534500,Oscar Bressane,SP,514.3901315789474
3534609,Osvaldo Cruz,SP,533.9146802325581
3534708,Ourinhos,SP,530.4318705321684
3534757,Ouroeste,SP,528.1232394366197
3534807,Ouro Verde,SP,512.4025
3534906,Pacaembu,SP,540.0779661016949
3535002,Palestina,SP,523.9711363636363
3535101,Palmares Paulista,SP,509.17394366197186
3535200,Palmeira d'Oeste,SP,511.2823275862069
3535309,Palmital,SP,518.3381274131274
3535408,Panorama,SP,502.2380841121495
3535507,Paraguaçu Paulista,SP,519.3429775280899
3535606,Paraibuna,SP,503.9594086021505
3535705,Paraíso,SP,532.7959302325581
3535804,Paranapanema,SP,520.1924008810572
3535903,Paranapuã,SP,504.53443396226413
3536000,Parapuã,SP,532.535294117647
3536109,Pardinho,SP,519.3577777777778
3536208,Pariquera-Açu,SP,521.3139917695473
3536257,Parisi,SP,516.9263888888889
3536307,Patrocínio Paulista,SP,523.5074803149606
3536406,Paulicéia,SP,495.6522727272727
3536505,Paulínia,SP,548.495364010989
3536570,Paulistânia,SP,513.0194444444445
3536604,Paulo de Faria,SP,486.2967105263158
3536703,Pederneiras,SP,532.213287815126
3536802,Pedra Bela,SP,521.1943661971831
3536901,Pedranópolis,SP,538.7166666666667
3537008,Pedregulho,SP,502.3848484848485
3537107,Pedreira,SP,523.6159836065574
3537156,Pedrinhas Paulista,SP,524.516935483871
3537206,Pedro de Toledo,SP,494.1385416666667
3537305,Penápolis,SP,541.3060371517028
3537404,Pereira Barreto,SP,522.8034345047923
3537503,Pereiras,SP,506.09333333333336
3537602,Peruíbe,SP,517.1285054347826
3537701,Piacatu,SP,512.175
3537800,Piedade,SP,524.5930991735537
3537909,Pilar do Sul,SP,524.3582278481013
3538006,Pindamonhangaba,SP,535.1869728079911
3538105,Pindorama,SP,534.1180672268907
3538204,Pinhalzinho,SP,513.1408839779006
3538303,Piquerobi,SP,513.9279661016949
3538501,Piquete,SP,520.0641509433963
3538600,Piracaia,SP,519.5483843537415
3538709,Piracicaba,SP,551.134396979727
3538808,Piraju,SP,537.667058165548
3538907,Pirajuí,SP,522.0404564315353
3539004,Pirangi,SP,531.9514830508475
3539103,Pirapora do Bom Jesus,SP,498.5824358974359
3539202,Pirapozinho,SP,502.87151898734174
3539301,Pirassununga,SP,551.7135067114094
3539400,Piratininga,SP,539.9706349206349
3539509,Pitangueiras,SP,512.7535984848485
3539608,Planalto,SP,502.5288043478261
3539707,Platina,SP,479.11195652173916
3539806,Poá,SP,514.5769982993197
3539905,Poloni,SP,504.48035714285714
3540002,Pompéia,SP,528.4324144486692
3540101,Pongaí,SP,509.21818181818185
3540200,Pontal,SP,500.9216044142615
3540259,Pontalinda,SP,503.3209677419355
3540309,Pontes Gestal,SP,509.61875
3540408,Populina,SP,516.4763513513514
3540507,Porangaba,SP,525.1402542372881
3540606,Porto Feliz,SP,521.0426923076923
3540705,Porto Ferreira,SP,543.1104812398042
3540754,Potim,SP,519.2756048387097
3540804,Potirendaba,SP,534.0675141242938
3540853,Pracinha,SP,463.6458333333333
3540903,Pradópolis,SP,523.8099514563107
3541000,Praia Grande,SP,518.6827168367347
3541059,Pratânia,SP,500.9522727272727
3541109,Presidente Alves,SP,495.8
3541208,Presidente Bernardes,SP,510.32542194092827
3541307,Presidente Epitácio,SP,506.96474820143885
3541406,Presidente Prudente,SP,523.6198228571428
3541505,Presidente Venceslau,SP,512.3313444108761
3541604,Promissão,SP,513.955410022779
3541653,Quadra,SP,524.1999999999999
3541703,Quatá,SP,506.36928934010155
3541802,Queiroz,SP,486.29107142857146
3541901,Queluz,SP,531.2700980392157
3542008,Quintana,SP,531.0470338983051
3542107,Rafard,SP,529.5911904761905
3542206,Rancharia,SP,508.01013864818026
3542305,Redenção da Serra,SP,493.38625
3542404,Regente Feijó,SP,511.1233490566038
3542503,Reginópolis,SP,527.5326612903226
3542602,Registro,SP,527.9973354231975
3542701,Restinga,SP,510.7310606060606
3542800,Ribeira,SP,487.6343023255814
3542909,Ribeirão Bonito,SP,516.1419172932331
3543006,Ribeirão Branco,SP,495.84520725388603
3543105,Ribeirão Corrente,SP,514.01625
3543204,Ribeirão do Sul,SP,505.62546296296296
3543238,Ribeirão dos Índios,SP,479.6840909090909
3543253,Ribeirão Grande,SP,508.20335365853657
3543303,Ribeirão Pires,SP,524.3322066326531
3543402,Ribeirão Preto,SP,549.0038945331398
3543501,Riversul,SP,493.31081081081084
3543600,Rifaina,SP,492.5883333333333
3543709,Rincão,SP,515.7102564102564
3543808,Rinópolis,SP,515.695
3543907,Rio Claro,SP,547.1232682619648
3544004,Rio das Pedras,SP,529.9119918699187
3544103,Rio Grande da Serra,SP,506.1304195804196
3544202,Riolândia,SP,488.3172297297297
3544251,Rosana,SP,500.2168874172185
3544301,Roseira,SP,526.8041666666667
3544400,Rubiácea,SP,530.1597222222222
3544509,Rubinéia,SP,533.1459677419355
3544608,Sabino,SP,498.1928571428572
3544707,Sagres,SP,514.9340909090909
3544806,Sales,SP,498.09767441860464
3544905,Sales Oliveira,SP,533.0177165354331
3545001,Salesópolis,SP,513.2874143835617
3545100,Salmourão,SP,485.23295454545456
3545159,Saltinho,SP,531.3473557692307
3545209,Salto,SP,530.9073606927711
3545308,Salto de Pirapora,SP,511.075
3545407,Salto Grande,SP,519.4279411764705
3545506,Sandovalina,SP,484.4588414634146
3545605,Santa Adélia,SP,522.4757692307693
3545704,Santa Albertina,SP,521.274375
3545803,Santa Bárbara d'Oeste,SP,540.5683220073183
3546009,Santa Branca,SP,523.4825163398693
3546108,Santa Clara d'Oeste,SP,497.95714285714286
3546207,Santa Cruz da Conceição,SP,529.384756097561
3546256,Santa Cruz da Esperança,SP,487.3525
3546306,Santa Cruz das Palmeiras,SP,535.6546961325967
3546405,Santa Cruz do Rio Pardo,SP,539.7953237410072
3546504,Santa Ernestina,SP,502.09335937500003
3546603,Santa Fé do Sul,SP,542.8254295532646
3546702,Santa Gertrudes,SP,530.6159574468085
3546801,Santa Isabel,SP,513.694322235434
3546900,Santa Lúcia,SP,522.5238636363637
3547007,Santa Maria da Serra,SP,503.0866379310345
3547106,Santa Mercedes,SP,499.6607142857143
3547205,Santana da Ponte Pensa,SP,541.1333333333333
3547304,Santana de Parnaíba,SP,529.1609254250386
3547403,Santa Rita d'Oeste,SP,494.67261904761904
3547502,Santa Rita do Passa Quatro,SP,547.6759789156627
3547601,Santa Rosa de Viterbo,SP,515.6675264550264
3547650,Santa Salete,SP,532.371875
3547700,Santo Anastácio,SP,513.2444727891157
3547809,Santo André,SP,538.8138498789347
3547908,Santo Antônio da Alegria,SP,514.2881443298969
3548005,Santo Antônio de Posse,SP,506.14968944099377
3548054,Santo Antônio do Aracanguá,SP,520.9875
3548104,Santo Antônio do Jardim,SP,541.6746575342465
3548203,Santo Antônio do Pinhal,SP,507.3105263157895
3548302,Santo Expedito,SP,478.7864583333333
3548401,Santópolis do Aguapeí,SP,512.0423076923076
3548500,Santos,SP,545.5612837837838
3548609,São Bento do Sapucaí,SP,549.508984375
3548708,São Bernardo do Campo,SP,533.7516067697451
3548807,São Caetano do Sul,SP,567.4264672036824
3548906,São Carlos,SP,550.8770383104126
3549003,São Francisco,SP,506.9580188679245
3549102,São João da Boa Vista,SP,551.5418507067138
3549201,São João das Duas Pontes,SP,500.025
3549250,São João de Iracema,SP,514.578125
3549300,São João do Pau d'Alho,SP,504.6333333333333
3549409,São Joaquim da Barra,SP,530.4222801788376
3549508,São José da Bela Vista,SP,514.4880434782609
3549607,São José do Barreiro,SP,512.1153225806452
3549706,São José do Rio Pardo,SP,541.0648379970545
3549805,São José do Rio Preto,SP,553.0151120896718
3549904,São José dos Campos,SP,556.940901792882
3549953,São Lourenço da Serra,SP,508.03587866108785
3550001,São Luiz do Paraitinga,SP,512.7843023255814
3550100,São Manuel,SP,536.2633638211382
3550209,São Miguel Arcanjo,SP,525.1074492099323
3550308,São Paulo,SP,532.0711503820877
3550407,São Pedro,SP,539.3222299168975
3550506,São Pedro do Turvo,SP,501.3424242424242
3550605,São Roque,SP,536.0044026776519
3550704,São Sebastião,SP,509.87156319290466
3550803,São Sebastião da Grama,SP,535.0074561403509
3550902,São Simão,SP,510.6735902255639
3551009,São Vicente,SP,517.2689319620254
3551108,Sarapuí,SP,504.3628947368421
3551207,Sarutaiá,SP,523.4114583333334
3551306,Sebastianópolis do Sul,SP,525.481976744186
3551405,Serra Azul,SP,497.94166666666666
3551504,Serrana,SP,511.53176
3551603,Serra Negra,SP,524.0565359477124
3551702,Sertãozinho,SP,531.8639611984283
3551801,Sete Barras,SP,496.8764814814815
3551900,Severínia,SP,513.2365217391305
3552007,Silveiras,SP,532.285465116279
3552106,Socorro,SP,529.2830374753452
3552205,Sorocaba,SP,534.7869192084837
3552304,Sud Mennucci,SP,507.56424731182796
3552403,Sumaré,SP,519.0544498628467
3552502,Suzano,SP,517.2816709242917
3552551,Suzanápolis,SP,516.9238636363636
3552601,Tabapuã,SP,534.8224537037037
3552700,Tabatinga,SP,518.8104545454546
3552809,Taboão da Serra,SP,520.0437330928764
3552908,Taciba,SP,507.1892441860465
3553005,Taguaí,SP,537.8936224489796
3553104,Taiaçu,SP,510.525
3553203,Taiúva,SP,514.5171875
3553302,Tambaú,SP,524.0869337979094
3553401,Tanabi,SP,544.7570370370371
3553500,Tapiraí,SP,506.63602150537633
3553609,Tapiratiba,SP,512.9262411347518
3553658,Taquaral,SP,509.2758928571429
3553708,Taquaritinga,SP,532.7323678861788
3553807,Taquarituba,SP,523.598590225564
3553856,Taquarivaí,SP,507.1125
3553906,Tarabai,SP,493.1965909090909
3553955,Tarumã,SP,516.7588636363637
3554003,Tatuí,SP,533.7888389031705
3554102,Taubaté,SP,547.9552332626477
3554201,Tejupá,SP,490.40972222222223
3554300,Teodoro Sampaio,SP,494.0281779661017
3554409,Terra Roxa,SP,506.9475409836066
3554508,Tietê,SP,530.0625
3554607,Timburi,SP,511.30961538461537
3554656,Torre de Pedra,SP,499.8326923076923
3554706,Torrinha,SP,526.3960396039604
3554755,Trabiju,SP,562.5604166666667
3554805,Tremembé,SP,545.3794025157233
3554904,Três Fronteiras,SP,504.82434210526316
3554953,Tuiuti,SP,506.01273584905664
3555000,Tupã,SP,534.6783026113671
3555109,Tupi Paulista,SP,531.4841796875
3555208,Turiúba,SP,504.73295454545456
3555307,Turmalina,SP,519.4449999999999
3555356,Ubarana,SP,490.09181818181816
3555406,Ubatuba,SP,518.5716874292186
3555505,Ubirajara,SP,495.2741935483871
3555604,Uchoa,SP,541.7077922077922
3555703,União Paulista,SP,482.78269230769234
3555802,Urânia,SP,522.5285714285715
3555901,Uru,SP,506.13194444444446
3556008,Urupês,SP,534.7637681159421
3556107,Valentim Gentil,SP,525.2636206896551
3556206,Valinhos,SP,563.7773097036606
3556305,Valparaíso,SP,517.726625
3556354,Vargem,SP,515.8982142857143
3556404,Vargem Grande do Sul,SP,527.9076923076923
3556453,Vargem Grande Paulista,SP,526.9688644688645
3556503,Várzea Paulista,SP,515.0308763931105
3556602,Vera Cruz,SP,515.6639655172414
